Date,Close
2022-09-06,110.6
2022-09-07,112.0909
2022-09-08,111.3091
2022-09-09,111.6727
2022-09-12,114.6909
2022-09-13,113.3818
2022-09-14,112.6909
2022-09-15,111.1818
2022-09-16,110.7273
2022-09-19,110.2545
2022-09-20,107.7818
2022-09-21,110.7818
2022-09-22,107.5818
2022-09-23,107.3818
2022-09-26,106.2545
2022-09-27,106.0182
2022-09-28,107.6545
2022-09-29,105.1818
2022-09-30,106.8727
2022-10-03,107.0909
2022-10-04,111.6727
2022-10-05,110.7273
2022-10-06,109.1818
2022-10-07,106.9091
2022-10-10,107.3818
2022-10-11,106.9091
2022-10-12,106.4545
2022-10-13,107.3091
2022-10-14,107.8545
2022-10-17,108.0182
2022-10-18,109.0545
2022-10-19,109.9636
2022-10-20,111.4727
2022-10-21,110.9091
2022-10-24,112.9273
2022-10-25,120.4545
2022-10-26,120.7455
2022-10-27,119.7273
2022-10-28,121.2909
2022-10-31,120.2727
2022-11-01,119.8545
2022-11-02,118.1818
2022-11-03,118.5273
2022-11-04,120.8364
2022-11-07,121.6182
2022-11-08,122.4
2022-11-09,122.3273
2022-11-10,124.9455
2022-11-11,122.8
2022-11-14,124.6182
2022-11-15,124.6909
2022-11-16,124.2909
2022-11-17,122.6364
2022-11-18,124.2182
2022-11-21,124.1818
2022-11-22,124.2727
2022-11-23,126.9636
2022-11-24,128.1454
2022-11-25,128.6364
2022-11-28,128.1273
2022-11-29,126.1455
2022-11-30,125.6545
2022-12-01,126.8364
2022-12-02,127.7273
2022-12-05,127.4909
2022-12-06,126.8182
2022-12-07,125.5636
2022-12-08,125.4545
2022-12-09,124.4
2022-12-12,123.8182
2022-12-13,125.6364
2022-12-14,125.6
2022-12-15,121.8909
2022-12-16,120.6909
2022-12-19,121.0
2022-12-20,121.4545
2022-12-21,123.1818
2022-12-22,121.4909
2022-12-23,121.5455
2022-12-27,121.7455
2022-12-28,121.2364
2022-12-29,122.4545
2022-12-30,120.3636
2023-01-02,122.7273
2023-01-03,122.4182
