Date,Close
2021-12-29,84.46
2021-12-30,84.92
2021-12-31,84.44
2022-01-03,85.93
2022-01-04,85.49
2022-01-05,81.46
2022-01-06,81.08
2022-01-07,81.02
2022-01-10,79.74
2022-01-11,81.78
2022-01-12,85.07
2022-01-13,82.89
2022-01-14,83.26
2022-01-18,82.58
2022-01-19,80.41
2022-01-20,80.16
2022-01-21,78.82
2022-01-24,78.81
2022-01-25,77.64
2022-01-26,77.73
2022-01-27,74.82
2022-01-28,74.8
2022-01-31,78.27
2022-02-01,79.49
2022-02-02,79.01
2022-02-03,77.29
2022-02-04,78.4
2022-02-07,78.23
2022-02-08,76.95
2022-02-09,78.47
2022-02-10,76.81
2022-02-11,74.75
2022-02-14,74.32
2022-02-15,77.86
2022-02-16,78.14
2022-02-17,75.75
2022-02-18,74.61
2022-02-22,73.39
2022-02-23,73.67
2022-02-24,73.75
2022-02-25,76.37
2022-02-28,78.02
2022-03-01,75.58
2022-03-02,75.25
2022-03-03,73.66
2022-03-04,71.78
2022-03-07,68.12
2022-03-08,67.86
2022-03-09,70.01
2022-03-10,70.5
2022-03-11,68.89
2022-03-14,66.06
2022-03-15,67.2
2022-03-16,72.31
2022-03-17,73.07
2022-03-18,74.41
2022-03-21,74.33
2022-03-22,75.73
2022-03-23,75.07
2022-03-24,76.5
2022-03-25,75.5
2022-03-28,74.68
2022-03-29,76.47
2022-03-30,77.55
2022-03-31,76.98
2022-04-01,78.22
2022-04-04,80.05
2022-04-05,77.91
2022-04-06,75.75
2022-04-07,75.28
2022-04-08,74.61
2022-04-11,71.47
2022-04-12,71.57
2022-04-13,73.06
2022-04-14,72.27
2022-04-18,72.01
2022-04-19,73.02
2022-04-20,71.18
2022-04-21,68.77
2022-04-22,67.26
2022-04-25,64.86
2022-04-26,61.71
2022-04-27,64.33
2022-04-28,65.08
2022-04-29,65.46
2022-05-02,65.66
2022-05-03,66.68
2022-05-04,68.9
2022-05-05,67.04
2022-05-06,66.94
2022-05-09,63.07
2022-05-10,64.28
2022-05-11,64.68
2022-05-12,64.18
2022-05-13,67.54
2022-05-16,66.65
2022-05-17,70.34
2022-05-18,69.06
2022-05-19,71.39
2022-05-20,71.4
2022-05-23,72.4
2022-05-24,70.85
2022-05-25,70.24
2022-05-26,72.58
2022-05-27,74.35
2022-05-31,73.61
2022-06-01,71.92
2022-06-02,75.08
2022-06-03,74.34
2022-06-06,76.27
2022-06-07,75.88
2022-06-08,75.27
2022-06-09,72.37
2022-06-10,72.53
2022-06-13,70.5
2022-06-14,71.63
2022-06-15,71.91
2022-06-16,69.69
2022-06-17,72.35
2022-06-21,73.87
2022-06-22,72.7
2022-06-23,73.7
2022-06-24,75.8
2022-06-27,76.28
2022-06-28,75.32
2022-06-29,72.58
2022-06-30,72.62
2022-07-01,71.75
2022-07-05,72.06
2022-07-06,71.9
2022-07-07,75.12
2022-07-08,74.81
2022-07-11,70.97
2022-07-12,69.0
2022-07-13,70.07
2022-07-14,71.18
2022-07-15,71.11
2022-07-18,71.47
2022-07-19,72.01
2022-07-20,72.1
2022-07-21,73.28
2022-07-22,72.33
2022-07-25,72.89
2022-07-26,72.11
2022-07-27,74.09
2022-07-28,74.33
2022-07-29,74.39
2022-08-01,75.47
2022-08-02,75.33
2022-08-03,74.89
2022-08-04,75.2
2022-08-05,75.93
2022-08-08,76.95
2022-08-09,76.98
2022-08-10,78.8
2022-08-11,79.26
2022-08-12,80.83
2022-08-15,81.79
2022-08-16,80.9
2022-08-17,80.31
2022-08-18,79.64
2022-08-19,76.65
2022-08-22,77.8
2022-08-23,79.31
2022-08-24,78.39
2022-08-25,78.73
2022-08-26,76.86
2022-08-29,76.27
2022-08-30,74.64
2022-08-31,73.77
2022-09-01,72.28
2022-09-02,71.72
2022-09-06,72.05
2022-09-07,74.5
2022-09-08,75.07
2022-09-09,77.04
2022-09-12,77.09
2022-09-13,75.62
2022-09-14,76.62
2022-09-15,73.74
2022-09-16,72.76
2022-09-19,74.33
2022-09-20,73.75
2022-09-21,72.91
2022-09-22,71.66
2022-09-23,69.13
2022-09-26,68.51
2022-09-27,68.97
2022-09-28,69.25
2022-09-29,67.47
2022-09-30,66.09
2022-10-03,66.84
2022-10-04,69.94
2022-10-05,68.97
2022-10-06,69.16
2022-10-07,67.33
2022-10-10,65.84
2022-10-11,66.35
2022-10-12,65.52
2022-10-13,66.35
2022-10-14,64.14
2022-10-17,66.27
2022-10-18,66.53
2022-10-19,66.66
2022-10-20,65.96
2022-10-21,68.07
2022-10-24,66.79
2022-10-25,68.26
2022-10-26,69.21
2022-10-27,68.21
2022-10-28,66.98
2022-10-31,66.82
2022-11-01,68.33
2022-11-02,67.0
2022-11-03,67.8
2022-11-04,71.2
2022-11-07,70.9
2022-11-08,72.38
2022-11-09,69.51
2022-11-10,72.93
2022-11-11,74.68
2022-11-14,72.74
2022-11-15,71.86
2022-11-16,70.06
2022-11-17,68.49
2022-11-18,67.67
2022-11-21,67.28
2022-11-22,67.0
2022-11-23,68.19
2022-11-25,66.14
2022-11-28,64.97
2022-11-29,66.08
2022-11-30,69.45
2022-12-01,69.26
2022-12-02,70.29
2022-12-05,66.99
2022-12-06,66.96
2022-12-07,67.9
2022-12-08,67.81
2022-12-09,66.7
2022-12-12,66.41
2022-12-13,66.14
2022-12-14,65.47
2022-12-15,64.25
2022-12-16,63.74
2022-12-19,62.84
2022-12-20,62.57
2022-12-21,62.18
2022-12-22,60.05
2022-12-23,59.67
2022-12-27,59.51
2022-12-28,58.24
2022-12-29,59.11
2022-12-30,58.61
2023-01-03,57.94
2023-01-04,58.69
2023-01-05,58.55
2023-01-06,60.61
2023-01-09,61.43
2023-01-10,61.93
2023-01-11,63.41
2023-01-12,64.98
2023-01-13,64.44
2023-01-17,64.28
2023-01-18,64.16
2023-01-19,63.8
2023-01-20,65.82
2023-01-23,67.6
2023-01-24,68.2
2023-01-25,69.18
2023-01-26,70.8
2023-01-27,71.7
2023-01-30,70.28
2023-01-31,70.72
2023-02-01,72.34
2023-02-02,72.17
2023-02-03,70.38
2023-02-06,69.12
2023-02-07,69.47
2023-02-08,69.36
2023-02-09,69.45
2023-02-10,68.12
2023-02-13,68.85
2023-02-14,68.85
2023-02-15,69.05
2023-02-16,68.61
2023-02-17,65.89
2023-02-21,64.07
2023-02-22,63.68
2023-02-23,64.08
2023-02-24,62.86
2023-02-27,63.62
2023-02-28,63.76
2023-03-01,64.14
2023-03-02,63.69
2023-03-03,65.38
2023-03-06,64.98
2023-03-07,62.96
2023-03-08,63.09
2023-03-09,61.62
2023-03-10,60.61
2023-03-13,60.34
2023-03-14,60.35
2023-03-15,58.63
2023-03-16,59.41
2023-03-17,58.55
2023-03-20,59.44
2023-03-21,60.94
2023-03-22,60.38
2023-03-23,60.73
2023-03-24,60.41
2023-03-27,60.57
2023-03-28,61.26
2023-03-29,62.91
2023-03-30,63.08
2023-03-31,63.55
2023-04-03,63.3
2023-04-04,61.84
2023-04-05,61.35
2023-04-06,60.99
2023-04-10,62.0
2023-04-11,62.52
2023-04-12,61.32
2023-04-13,62.33
2023-04-14,62.76
2023-04-17,63.4
2023-04-18,63.86
2023-04-19,63.38
2023-04-20,61.39
2023-04-21,59.54
2023-04-24,60.43
2023-04-25,58.13
2023-04-26,58.88
2023-04-27,60.33
2023-04-28,60.23
2023-05-01,59.33
2023-05-02,59.03
2023-05-03,59.11
2023-05-04,59.17
2023-05-05,60.71
2023-05-08,60.96
2023-05-09,60.76
2023-05-10,61.61
2023-05-11,62.04
2023-05-12,61.3
2023-05-15,63.0
2023-05-16,62.48
2023-05-17,63.09
2023-05-18,62.96
2023-05-19,62.86
2023-05-22,63.69
2023-05-23,62.92
2023-05-24,62.19
2023-05-25,61.56
2023-05-26,61.9
2023-05-30,61.51
2023-05-31,60.84
2023-06-01,61.3
2023-06-02,63.34
2023-06-05,62.95
2023-06-06,63.89
2023-06-07,63.13
2023-06-08,63.44
2023-06-09,63.63
2023-06-12,64.06
2023-06-13,65.27
2023-06-14,64.96
2023-06-15,66.27
2023-06-16,66.31
2023-06-20,65.35
2023-06-21,64.58
2023-06-22,64.01
2023-06-23,62.46
2023-06-26,62.7
2023-06-27,63.72
2023-06-28,63.55
2023-06-29,63.6
2023-06-30,65.02
2023-07-03,66.85
2023-07-05,66.72
2023-07-06,65.52
2023-07-07,66.73
2023-07-10,67.49
2023-07-11,67.7
2023-07-12,68.06
2023-07-13,68.84
2023-07-14,67.94
2023-07-17,67.43
2023-07-18,67.74
2023-07-19,67.32
2023-07-20,66.4
2023-07-21,65.1
2023-07-24,65.11
2023-07-25,65.82
2023-07-26,66.19
2023-07-27,64.43
2023-07-28,66.05
2023-07-31,66.67
2023-08-01,65.32
2023-08-02,63.58
2023-08-03,63.98
2023-08-04,63.6
2023-08-07,62.99
2023-08-08,62.63
2023-08-09,62.04
2023-08-10,61.94
2023-08-11,60.73
2023-08-14,59.68
2023-08-15,58.37
2023-08-16,57.65
2023-08-17,57.63
2023-08-18,56.97
2023-08-21,57.72
2023-08-22,57.14
2023-08-23,57.74
2023-08-24,57.12
2023-08-25,57.2
2023-08-28,57.44
2023-08-29,59.77
2023-08-30,59.39
2023-08-31,59.26
2023-09-01,59.4
2023-09-05,59.87
2023-09-06,59.02
2023-09-07,57.94
2023-09-08,57.17
2023-09-11,58.06
2023-09-12,58.04
2023-09-13,57.53
2023-09-14,58.18
2023-09-15,57.89
2023-09-18,57.58
2023-09-19,56.95
2023-09-20,55.99
2023-09-21,54.36
2023-09-22,54.77
2023-09-25,54.74
2023-09-26,53.74
2023-09-27,53.84
2023-09-28,54.99
2023-09-29,55.17
2023-10-02,54.17
2023-10-03,52.71
2023-10-04,53.02
2023-10-05,51.67
2023-10-06,52.27
2023-10-09,52.05
2023-10-10,53.65
2023-10-11,53.6
2023-10-12,53.92
2023-10-13,52.94
2023-10-16,53.08
2023-10-17,53.45
2023-10-18,51.28
2023-10-19,49.6
2023-10-20,48.97
2023-10-23,48.5
2023-10-24,49.75
2023-10-25,48.34
2023-10-26,47.85
2023-10-27,48.27
2023-10-30,48.05
2023-10-31,47.74
2023-11-01,47.26
2023-11-02,48.02
2023-11-03,49.28
2023-11-06,49.7
2023-11-07,49.04
2023-11-08,48.55
2023-11-09,47.72
2023-11-10,47.47
2023-11-13,47.85
2023-11-14,49.61
2023-11-15,50.1
2023-11-16,48.27
2023-11-17,49.41
2023-11-20,50.07
2023-11-21,49.44
2023-11-22,48.8
2023-11-24,48.81
2023-11-27,47.66
2023-11-28,48.21
2023-11-29,47.97
2023-11-30,47.67
2023-12-01,48.3
2023-12-04,46.83
2023-12-05,45.87
2023-12-06,47.08
2023-12-07,47.97
2023-12-08,48.15
2023-12-11,47.75
2023-12-12,47.07
2023-12-13,48.29
2023-12-14,49.64
2023-12-15,49.32
2023-12-18,49.02
2023-12-19,49.91
2023-12-20,48.43
2023-12-21,49.55
2023-12-22,50.24
2023-12-26,50.67
2023-12-27,50.54
2023-12-28,51.91
2023-12-29,50.94
2024-01-02,50.29
2024-01-03,49.25
2024-01-04,48.48
2024-01-05,48.42
2024-01-08,48.53
2024-01-09,47.46
2024-01-10,47.11
2024-01-11,47.55
2024-01-12,46.81
2024-01-16,45.97
2024-01-17,44.71
2024-01-18,45.06
2024-01-19,44.64
2024-01-22,43.92
2024-01-23,44.08
2024-01-24,44.19
2024-01-25,43.36
2024-01-26,43.44
2024-01-29,43.33
2024-01-30,42.36
2024-01-31,41.45
2024-02-01,41.87
2024-02-02,40.53
2024-02-05,39.45
2024-02-06,41.08
2024-02-07,41.21
2024-02-08,41.69
2024-02-09,41.84
2024-02-12,42.52
2024-02-13,41.0
2024-02-14,41.76
2024-02-15,42.39
2024-02-16,43.54
2024-02-20,42.12
2024-02-21,42.73
2024-02-22,42.76
2024-02-23,43.03
2024-02-26,43.54
2024-02-27,44.25
2024-02-28,44.47
2024-02-29,46.06
2024-03-01,47.16
2024-03-04,45.77
2024-03-05,43.37
2024-03-06,44.64
2024-03-07,44.76
2024-03-08,44.18
2024-03-11,46.11
2024-03-12,46.5
2024-03-13,46.47
2024-03-14,45.34
2024-03-15,45.34
2024-03-18,46.11
2024-03-19,45.69
2024-03-20,46.65
2024-03-21,46.07
2024-03-22,45.22
2024-03-25,44.74
2024-03-26,44.7
2024-03-27,45.4
2024-03-28,45.29
2024-04-01,45.58
2024-04-02,45.36
2024-04-03,45.81
2024-04-04,45.26
2024-04-05,44.97
2024-04-08,45.73
2024-04-09,46.64
2024-04-10,45.3
2024-04-11,45.84
2024-04-12,44.08
2024-04-15,44.03
2024-04-16,42.74
2024-04-17,43.15
2024-04-18,42.91
2024-04-19,42.42
2024-04-22,42.33
2024-04-23,42.34
2024-04-24,41.89
2024-04-25,42.2
2024-04-26,42.81
2024-04-29,44.92
2024-04-30,43.82
2024-05-01,44.06
2024-05-02,45.63
2024-05-03,46.0
2024-05-06,46.33
2024-05-07,46.07
2024-05-08,45.53
2024-05-09,46.46
2024-05-10,44.94
2024-05-13,45.13
2024-05-14,45.79
2024-05-15,44.92
2024-05-16,45.14
2024-05-17,45.8
2024-05-20,45.64
2024-05-21,45.12
2024-05-22,44.81
2024-05-23,43.85
2024-05-24,44.29
2024-05-28,44.03
2024-05-29,43.36
2024-05-30,43.71
2024-05-31,43.46
2024-06-03,43.64
2024-06-04,43.69
2024-06-05,44.08
2024-06-06,43.91
2024-06-07,42.67
2024-06-10,42.84
2024-06-11,42.3
2024-06-12,42.35
2024-06-13,41.4
2024-06-14,40.71
2024-06-17,41.02
2024-06-18,41.2
2024-06-20,40.09
2024-06-21,39.57
2024-06-24,39.67
2024-06-25,38.98
2024-06-26,40.16
2024-06-27,39.43
2024-06-28,38.81
2024-07-01,38.98
2024-07-02,39.0
2024-07-03,40.49
2024-07-05,40.1
2024-07-08,40.05
2024-07-09,39.47
2024-07-10,39.98
2024-07-11,40.86
2024-07-12,41.42
2024-07-15,40.51
2024-07-16,41.31
2024-07-17,40.47
2024-07-18,40.1
2024-07-19,40.01
2024-07-22,40.09
2024-07-23,39.15
2024-07-24,37.96
2024-07-25,38.39
2024-07-26,38.99
2024-07-29,38.44
2024-07-30,38.24
2024-07-31,39.17
2024-08-01,37.95
2024-08-02,37.29
2024-08-05,36.27
2024-08-06,35.94
2024-08-07,35.68
2024-08-08,36.29
2024-08-09,36.16
2024-08-12,35.52
2024-08-13,36.35
2024-08-14,35.58
2024-08-15,36.36
2024-08-16,36.38
2024-08-19,36.74
2024-08-20,36.5
2024-08-21,37.8
2024-08-22,36.94
2024-08-23,37.71
2024-08-26,37.51
2024-08-27,37.32
2024-08-28,36.71
2024-08-29,37.4
2024-08-30,37.91
2024-09-03,36.63
2024-09-04,36.72
2024-09-05,36.74
2024-09-06,35.01
2024-09-09,35.37
2024-09-10,35.09
2024-09-11,37.71
2024-09-12,37.68
2024-09-13,37.14
2024-09-16,37.28
2024-09-17,37.25
2024-09-18,36.81
2024-09-19,37.63
2024-09-20,36.77
2024-09-23,37.26
2024-09-24,39.47
2024-09-25,38.94
2024-09-26,41.11
2024-09-27,42.51
2024-09-30,43.59
2024-10-01,44.11
2024-10-02,45.4
2024-10-03,44.49
2024-10-04,46.07
2024-10-07,48.97
2024-10-08,46.91
2024-10-09,45.73
2024-10-10,45.74
2024-10-11,44.9
2024-10-14,44.03
2024-10-15,42.5
2024-10-16,42.81
2024-10-17,41.76
2024-10-18,42.86
2024-10-21,42.38
2024-10-22,43.05
2024-10-23,42.51
2024-10-24,42.88
2024-10-25,43.71
2024-10-28,44.5
2024-10-29,43.74
2024-10-30,43.33
2024-10-31,43.36
2024-11-01,43.68
2024-11-04,44.08
2024-11-05,45.22
2024-11-06,43.86
2024-11-07,45.34
2024-11-08,44.38
2024-11-11,47.0
2024-11-12,45.87
2024-11-13,46.38
2024-11-14,44.73
2024-11-15,43.86
2024-11-18,44.31
2024-11-19,45.21
2024-11-20,45.28
2024-11-21,45.57
2024-11-22,44.97
2024-11-25,45.49
2024-11-26,43.93
2024-11-27,44.65
2024-11-29,44.7
2024-12-02,45.16
2024-12-03,44.37
2024-12-04,43.35
2024-12-05,43.34
2024-12-06,44.18
2024-12-09,45.84
2024-12-10,44.04
2024-12-11,44.28
2024-12-12,44.41
2024-12-13,43.76
2024-12-16,43.53
2024-12-17,43.45
2024-12-18,41.97
2024-12-19,41.9
2024-12-20,42.16
2024-12-23,42.15
2024-12-24,42.74
2024-12-26,42.35
2024-12-27,41.97
2024-12-30,41.54
2024-12-31,40.78
2025-01-02,40.12
2025-01-03,40.68
2025-01-06,40.95
2025-01-07,41.08
2025-01-08,40.63
2025-01-10,39.77
2025-01-13,40.53
2025-01-14,41.17
2025-01-15,41.87
2025-01-16,41.62
2025-01-17,42.28
2025-01-21,42.2
2025-01-22,41.58
2025-01-23,41.29
2025-01-24,41.49
2025-01-27,41.01
2025-01-28,40.67
2025-01-29,40.79
2025-01-30,41.11
2025-01-31,40.49
2025-02-03,39.63
2025-02-04,40.35
2025-02-05,40.37
2025-02-06,41.14
2025-02-07,41.14
2025-02-10,41.02
2025-02-11,40.26
2025-02-12,41.43
2025-02-13,42.33
2025-02-14,42.34
2025-02-18,42.36
2025-02-19,42.24
2025-02-20,42.84
2025-02-21,42.59
2025-02-24,42.25
2025-02-25,41.75
2025-02-26,42.0
2025-02-27,41.8
2025-02-28,40.74
2025-03-03,40.57
2025-03-04,40.3
2025-03-05,40.82
2025-03-06,40.97
2025-03-07,40.75
2025-03-10,39.85
2025-03-11,39.98
2025-03-12,40.16
2025-03-13,39.85
2025-03-14,40.84
2025-03-17,41.6
2025-03-18,41.49
2025-03-19,41.48
2025-03-20,41.0
2025-03-21,40.4
2025-03-24,40.8
2025-03-25,40.65
2025-03-26,40.31
2025-03-27,40.25
2025-03-28,39.37
2025-03-31,38.8
2025-04-01,38.61
2025-04-02,38.62
2025-04-03,37.07
2025-04-04,34.92
2025-04-07,32.81
2025-04-08,31.82
2025-04-09,35.01
2025-04-10,34.28
2025-04-11,35.49
2025-04-14,35.89
2025-04-15,35.55
2025-04-16,34.97
2025-04-17,35.06
2025-04-21,35.0
2025-04-22,35.47
2025-04-23,35.97
2025-04-24,36.73
2025-04-25,36.98
2025-04-28,36.61
2025-04-29,36.78
2025-04-30,36.64
2025-05-01,36.48
2025-05-02,37.47
2025-05-05,37.13
2025-05-06,37.3
2025-05-07,36.76
2025-05-08,37.43
2025-05-09,37.67
2025-05-12,39.01
2025-05-13,39.19
2025-05-14,39.24
2025-05-15,38.74
2025-05-16,38.58
2025-05-19,38.2
2025-05-20,38.23
2025-05-21,37.87
2025-05-22,37.61
2025-05-23,37.52
2025-05-27,37.36
2025-05-28,36.91
2025-05-29,37.03
2025-05-30,36.16
2025-06-02,35.92
2025-06-03,36.3
2025-06-04,37.17
2025-06-05,37.16
2025-06-06,37.22
2025-06-09,37.58
2025-06-10,37.75
2025-06-11,37.97
2025-06-12,37.6
2025-06-13,36.93
2025-06-16,37.09
2025-06-17,36.62
2025-06-18,36.71
2025-06-20,36.24
2025-06-23,36.83
2025-06-24,38.22
2025-06-25,38.12
2025-06-26,38.75
2025-06-27,38.54
2025-06-30,38.4
2025-07-01,38.41
2025-07-02,38.99
2025-07-03,39.75
2025-07-07,38.43
2025-07-08,39.7
2025-07-09,39.41
2025-07-10,40.26
2025-07-11,40.18
2025-07-14,40.55
2025-07-15,39.94
2025-07-16,39.73
2025-07-17,41.42
2025-07-18,42.15
2025-07-21,42.5
2025-07-22,43.91
2025-07-23,43.47
2025-07-24,44.48
2025-07-25,44.63
2025-07-28,43.26
2025-07-29,42.94
2025-07-30,41.99
2025-07-31,40.98
2025-08-01,40.8
2025-08-04,41.49
2025-08-05,42.2
2025-08-06,42.21
2025-08-07,42.89
2025-08-08,43.93
2025-08-11,46.37
2025-08-12,46.15
2025-08-13,46.44
2025-08-14,45.34
2025-08-15,46.0
2025-08-18,46.26
2025-08-19,45.39
2025-08-20,44.96
2025-08-21,45.05
2025-08-22,46.51
2025-08-25,46.4
2025-08-26,46.36
2025-08-27,46.78
2025-08-28,46.74
2025-08-29,47.46
2025-09-02,46.81
2025-09-03,46.91
2025-09-04,47.02
2025-09-05,50.56
2025-09-08,51.55
2025-09-09,49.69
2025-09-10,48.8
2025-09-11,50.38
2025-09-12,50.01
2025-09-15,51.86
2025-09-16,51.85
2025-09-17,52.57
2025-09-18,52.52
2025-09-19,52.85
2025-09-22,53.1
2025-09-23,53.09
2025-09-24,55.14
2025-09-25,55.95
2025-09-26,55.55
2025-09-29,56.5
2025-09-30,56.85
2025-10-01,57.57
2025-10-02,58.43
2025-10-03,58.88
2025-10-06,59.59
2025-10-07,58.76
2025-10-08,59.69
2025-10-09,59.12
2025-10-10,53.92
2025-10-13,58.22
2025-10-14,57.27
2025-10-15,57.34
2025-10-16,57.42
2025-10-17,56.84
2025-10-20,57.65
2025-10-21,57.25
2025-10-22,56.39
2025-10-23,58.24
2025-10-24,61.03
2025-10-27,59.38
2025-10-28,60.37
2025-10-29,62.05
2025-10-30,63.15
2025-10-31,62.32
2025-11-03,61.48
2025-11-04,59.25
2025-11-05,60.78
2025-11-06,60.21
2025-11-07,60.89
2025-11-10,62.34
2025-11-11,61.78
2025-11-12,62.31
2025-11-13,63.69
2025-11-14,63.77
2025-11-17,63.73
2025-11-18,62.52
2025-11-19,63.15
2025-11-20,61.32
2025-11-21,60.29
2025-11-24,60.31
2025-11-25,61.37
2025-11-26,62.81
2025-11-28,63.46
2025-12-01,63.02
2025-12-02,62.81
2025-12-03,63.08
2025-12-04,62.23
2025-12-05,62.85
2025-12-08,63.81
2025-12-09,64.22
2025-12-10,65.22
2025-12-11,65.13
2025-12-12,63.87
2025-12-15,63.61
2025-12-16,62.99
2025-12-17,63.62
2025-12-18,63.82
2025-12-19,64.09
2025-12-22,65.7
2025-12-23,66.66
2025-12-24,67.1
2025-12-26,67.89
2025-12-29,65.73
2025-12-30,65.52
2025-12-31,64.86
2026-01-02,66.27
2026-01-05,67.41
2026-01-06,69.57
2026-01-07,68.99
2026-01-08,68.08
2026-01-09,68.21
2026-01-12,70.0
2026-01-13,70.51
2026-01-14,70.62
2026-01-15,70.86
2026-01-16,69.66
2026-01-20,70.0
2026-01-21,72.53
2026-01-22,73.38
2026-01-23,74.75
2026-01-26,74.48
2026-01-27,75.2
2026-01-28,74.73
2026-01-29,73.62
2026-01-30,69.95
2026-02-02,70.12
2026-02-03,71.95
2026-02-04,70.79
2026-02-05,68.04
2026-02-06,71.09
2026-02-09,72.29
2026-02-10,71.91
2026-02-11,73.75
2026-02-12,71.75
2026-02-13,72.7
2026-02-17,72.47
2026-02-18,73.84
2026-02-19,73.13
2026-02-20,73.12
2026-02-23,73.78
2026-02-24,75.59
2026-02-25,77.09
2026-02-26,75.77
2026-02-27,75.4
2026-03-02,75.22
2026-03-03,70.35
2026-03-04,71.14
2026-03-05,69.14
2026-03-06,68.97
2026-03-09,71.43
2026-03-10,72.02
2026-03-11,72.99
2026-03-12,71.15
2026-03-13,70.4
2026-03-16,71.62
2026-03-17,71.64
2026-03-18,69.45
2026-03-19,68.74
2026-03-20,66.98
2026-03-23,69.89
2026-03-24,70.74
2026-03-25,72.02
2026-03-26,70.36
2026-03-27,71.91
2026-03-30,72.51
2026-03-31,74.35
2026-04-01,74.44
2026-04-02,74.17
2026-04-06,73.12
2026-04-07,73.74
2026-04-08,76.71
2026-04-09,76.74
2026-04-10,77.9
2026-04-13,80.02
2026-04-14,80.55
2026-04-15,79.64
2026-04-16,82.31
2026-04-17,83.23
2026-04-20,82.87
2026-04-21,83.03
2026-04-22,84.77
2026-04-23,82.15
2026-04-24,83.79
2026-04-27,84.95
2026-04-28,83.77
2026-04-29,85.07
2026-04-30,88.24
2026-05-01,88.72
2026-05-04,87.12
2026-05-05,88.45
2026-05-06,91.52
2026-05-07,89.35
2026-05-08,90.17
2026-05-11,91.62
2026-05-12,89.47
2026-05-13,89.58
2026-05-14,86.95
2026-05-15,84.08
2026-05-18,83.03
2026-05-19,81.78
2026-05-20,83.49
2026-05-21,84.38
2026-05-22,85.28
2026-05-26,86.35
2026-05-27,85.53
2026-05-28,87.5
2026-05-29,87.15
2026-06-01,86.09
2026-06-02,86.4
2026-06-03,84.86
2026-06-04,83.28
2026-06-05,78.3
2026-06-08,77.09
2026-06-09,78.61
2026-06-10,76.54
2026-06-11,80.74
2026-06-12,82.37
2026-06-15,84.08
2026-06-16,83.6
2026-06-17,83.07
2026-06-18,82.15
